code	producer_product_id	lc	product_name_ar	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_nl	product_name_pt	product_name_ro	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_it	producer_nl	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_ro	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyols_value	polyols_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_shape	packaging_1_material	packaging_2_shape	packaging_2_material	packaging_3_shape	packaging_3_material	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_es	warning_fr	warning_it	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	data_sources
5941384004626		bg					Gigant strawberry													180 g	180 g			Patisserie,Derpan	patisserie,derpan	"Закуски, Сладки закуски, en:Sweet pastries and pies, en:Viennoiseries, Кроасани, Кроасани с пълнеж, Кроасан"	"en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:filled-croissants,bg:кроасан"			"България, Испания"	en:bulgaria,en:spain	Kaufland	kaufland	0																										100g	100g			358	kcal	15.79	g	6.1	g	47.17	g	17.85	g			5.21	g	0.97	g	0.388	g	358	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	17	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
3245414456341	20141	fr					6 croissants	6 croissants	6 croissants	6 croissants					Croissants de mantequilla listos para cocinar, ultracongelados.	recategorisation du product_id 730643 | excatego:115 | exns:D/17	Cornetti con puro burro pronti da cuocere, surgelati.	Croissants met pure boter klaar om te bakken, diepvries.		360 g	45 g	Plastique, Sachet, Surgelé	en:plastic,en:bag,en:frozen	Carrefour	carrefour	Snacks, Snacks sucrés, Surgelés, en:Sweet pastries and pies, Viennoiseries, Viennoiseries surgelées, Croissants, Croissants au beurre, Croissants surgelés	en:snacks,en:sweet-snacks,en:frozen-foods,en:sweet-pastries-and-pies,en:viennoiseries,fr:viennoiseries-surgelees,en:croissants,en:butter-croissants,fr:croissants-surgeles	Point Vert, Fabriqué en France, Pur beurre	en:green-dot,en:made-in-france,en:pure-butter	France, Italie, Espagne	en:france,en:italy,en:spain	Carrefour,Carrefour Market, Carrefour Contact, carrefour.fr	carrefour,carrefour-market,carrefour-contact,carrefour-fr	0				France	france	Fabricado en Francia por EMB 940410 para Interdis	Fabriqué en France par EMB 94041O pour Interdis	Prodotto in Francia da EMB 94041O per Interdis	Geproduceerd in Frankrijk door EMB 94041O voor Interdis	EMB 26281,EMB 94041O	emb-26281,emb-94041o				"Harina de _trigo_, _mantequilla_ 24%, agua, azúcar, levadura, _gluten de trigo_, huevo, sal, agente de tratamiento de la harina: ácido ascórbico, xilanasa (contiene _trigo_). 
Puede contener trazas de soja y de frutos de cáscara."	"Farine de blé, eau, beurre 24%, sucre, levure, gluten de blé, œufs, sel, levain de blé désactivé et déshydraté (farine de blé, malt de blé, ferments), agent de traitement de la farine: acide ascorbique, alpha-amylase, cellulase, xylanase (contient blé)."	"Farina di _frumento_, _burro_ 24%, acqua, zucchero, lievito, _glutine di frumento_, _uova_, sale, agente di trattamento della farina: acido ascorbico, xilanasi (contiene _frumento_).
Può contenere soia e frutta a guscio."	"_Tarwe_bloem, _boter_ 24%, water, suiker, gist, _tarwe_gluten, _eieren_, zout, meelverbeteraar: ascorbinezuur, xylanase (bevat _tarwe_). 
Kan sporen bevatten van soja en noten."			"Œufs, Gluten, Lait"	en:eggs,en:gluten,en:milk	"Fruits à coque, Soja"	en:nuts,en:soybeans		100g	100g	1482	kJ	346	kcal	21	g	13	g	32	g	5	g	1.9	g	7.1	g	0.85	g	0.34	g	1482	kJ									en:bag	en:plastic					Conservar 24 horas en el frigorífico, 3 días en el congelador del frigorífico, varios meses en un congelador*** a -18 °C. Consumir preferentemente antes de la fecha indicada en la bolsa. Una vez preparado, consumir en 24 horas.	"À conserver 24 heures au réfrigérateur, 3 jours dans le compartiment à glace du réfrigérateur, plusieurs mois dans un congélateur*** à -18°C. À consommer de préférence avant la date indiquée sur le sachet. Après préparation, à consommer dans les 24 heures."	"Conservare 24 ore in frigorifero, 3 giorni nello scomparto del ghiaccio del frigorifero, diversi mesi in un congelatore*** a -18°C.
Da consumarsi preferibilmente entro la data indicata sulla confezione. Dopo la preparazione, consumare entro 24 ore."	Bewaart 24 uur in de koelkast, 3 dagen in het vriesvak van de koelkast, meerdere maanden in een diepvriezer*** op -18°C. Ten minste houdbaar tot de datum vermeld op de zak. Na bereiding, binnen 24 uur consumeren.	"ATENCIÓN, NO VOLVER A CONGELAR UNA VEZ DESCONGELADO."	"ATTENTION, NE PAS RECONGELER APRÈS DÉCONGÉLATION."	ATTENZIONE, NON RICONGELARE DOPO LO SCONGELAMENTO.	NA ONTDOOIING NIET OPNIEUW INVRIEZEN.	Sin descongelación previa. Precalentar su horno a 180ºC. Colocar los productos en una bandeja para horno y hornear a media altura durante 16-18 minutos a 175°C. Dejar enfriar unos minutos antes de probar.	"Sans décongélation préalable. Préchauffez votre four à 180°C. Disposez les produits sur une plaque et enfournez à mi-hauteur pendant 16 à 18 minutes à 175°C. Laissez refroidir quelques minutes avant de déguster."	Senza scongelare. Preriscaldate il forno a 180 °C. Disponete il prodotto in una teglia e infornate a mezza altezza per 16-18 minuti a 175 °C. Lasciate raffreddare per qualche minuto prima di gustarli.	"Zonder voorafgaand ontdooien. Verwarm de oven voor op 180°C. Leg de producten op een plaat en zet deze gedurende 16 à 18 minuten in het midden van de oven op 175°C. Laat enkele minuten afkoelen alvorens te proeven."			Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France		en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	17	b	66		7620	-5	-10	1	0		Producer - Carrefour, Producers, App - yuka, Apps, App - Open Food Facts
8431876125511		es					Croissants clasicos													350 g				Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Ecológico, Nutriscore, Nutriscore E	en:organic,en:nutriscore,en:nutriscore-grade-e	España	en:spain	Carrefour	carrefour	0															Croissants. Producto de bollería. Ingredientes Harina de trigo 43%, grasa de palma, azúcar, aceites vegetales (girasol, soja) en proporción variable, dextrosa, suero lácteo en polvo (leche), levadura, huevo, emulgentes: monoglicéridos y diglicéridos de ácidos grasos y ésteres monoacetil y diacetil tartáricos de monogliceridos y diglicéridos de ácidos grasos, sal, proteínas de la leche, conservadores: propionato cálcico y sorbato potásico, aromas, gluten de trigo, estabilizante: goma de guar, agente de tratamiento de la harina: ácido ascórbico y colorante: carotenos. Puede contener trazas de frutos de cáscara, soja y granos de sésamo.						Huevos, Gluten, Leche, Frutos de cáscara, Granos de sésamo, Soja	en:eggs,en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans	Frutos de cáscara, Granos de sésamo, Soja	en:nuts,en:sesame-seeds,en:soybeans		100g	100g	1968	kJ	472	kcal	28	g	12	g	47	g	11.8	g	2	g	6.9	g	0.68	g	0.272	g	1968	kJ							0	g																			18	d						en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	18	c	58	1	7602	-5	-15	1	0	-10	App - yuka, Apps, Producers, Producer - carrefour-espana, App - IsVe
8435382804380		es					Croissants Dino																	hiper dino	hiper-dino	Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:butter-croissants			España	en:spain			0																										100g	100g			466	kcal	27.7	g	13.9	g	46.6	g	12.2	g			6.9	g	0.7	g	0.28	g	466	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	20	b	61	1	7620	-5	-15	1	0		App - yuka, Apps
8424465927603		es					Croissant Integral Realfooding																			Botanas, Snacks dulces, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:viennoiseries,en:croissants			España	en:spain			0															Harina de TRIGO integral 40%, preparado graso a base de aceite de oliva virgen extra 26% (aceite de oliva virgen extra 12%, grasa vegetal (karité), agua, sal), agua, pasta de dátiles, gluten de TRIGO, levadura, HUEVO líquido pasteurizado, sal, agente de tratamiento de la harina (E300).						Huevos, Gluten	en:eggs,en:gluten				100g	100g	1923	kJ	462	kcal	30	g	14	g	34	g	4.4	g	6.3	g	9.8	g	1.1	g	0.44	g	1923	kJ																																		en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	14	b	66	1	7602	-5	-15	1	0		
8424465927603		es					Croissant Integral Realfooding																			Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants			España	en:spain			0															Harina de TRIGO integral 40%, preparado graso a base de aceite de oliva virgen extra 26% (aceite de oliva virgen extra 12%, grasa vegetal (karité), agua, sal), agua, pasta de dátiles, gluten de TRIGO, levadura, HUEVO líquido pasteurizado, sal, agente de tratamiento de la harina (E300).						Huevos, Gluten	en:eggs,en:gluten				100g	100g	1923	kJ	462	kcal	30	g	14	g	34	g	4.4	g	6.3	g	9.8	g	1.1	g	0.44	g	1923	kJ																																		en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	14	b	68	1	7602	-5	-15	1	0		
8414509040139		es					Mini Croissant Recto																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Punto Verde, Sin colorantes	en:green-dot,en:no-colorings	España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8436009678216		es					Croissants																	Peiron & Torrent	peiron-torrent	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			507	kcal	34.3	g	16.9	g	41.5	g	7.3	g	2.3	g	7	g	0.95	g	0.38	g	507	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	19	b	68	1	7602	-5	-15	1	0		App - elcoco, Apps, App - yuka, App - El CoCo
3560070400126		es					Croissant sin gluten	"Croissants précuits sans gluten à base d'amidon de maïs"								Croissants précuits sans gluten				300 g (6 croissants)	50 g	en:container	en:container	No Gluten,Carrefour	no-gluten,carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Sin gluten, Hecho en España, fr:Controlé par FACE	en:no-gluten,en:made-in-spain,fr:controle-par-face	Francia, España	en:france,en:spain	Carrefour	carrefour	0				Espagne	espagne									corn starch, water, margarine [vegetable fats (palm, coconut), water, vegetable oils (sunflower, soybean), salt, sugar, dextrose, emulsifier (monoglycerides and diglycerides of fatty acids), acidulant (citric acid), preservative (potassium sorbate), antioxidant (ascorbic acid), flavourings, dye (carotenes)], pasteurized liquid egg, sugar, thickener (xanthan gum), emulsifier (monoacetyl and tartaric diacetyl esters of monoglycerides and diglycerides of fatty acids),  yeast, salt, preservative (sodium propionate), gasifiers (disodium diphosphate, sodium bicarbonate), antioxidant (ascorbic acid),	Almidón de maíz, agua, margarina [grasas vegetales (palma, coco), agua, aceites vegetales (girasol, soja), sal, azúcar, dextrosa, emulgente (monoglicéridos y diglicéridos de ácidos grasos), acidulante (ácido cítrico), conservador (sorbato potásico), antioxidante (ácido ascórbico), aromas, colorante (carotenos)], huevo líquido pasteurizado, azúcar, espesante (goma xantana), emulgente (ésteres monoacetil y diacetil tartáricos de los monoglicéridos y diglicéridos de ácidos grasos), levadura, sal, conservador (propionato sódico), gasificantes (difosfato disodico, bicarbonato de sodio), antioxidante (ácido ascórbico),	"Amidon de maïs 51%, margarines [graisses végétales (palme, coprah), eau, huiles végétales (tournesol, _soja_), sel, sucre, dextrose, émulsifiant : mono - et diglycérides d'acides gras, acidifiant : acidecitrique, conservateur : sorbate de potassium, colorant : caroténoïdes, arômes], _oeufs_, sucre épaississant : gomme xanthane, émulsifiant : esters monoacétyltartriques et diacétyltartriques des mono - et diglycérides d'acides gras, levure, sel, conservateur : propionate de sodium, poudres à lever : diphosphates et carbonates de sodium, antioxydant : acide ascorbique."					Huevos, Soja	en:eggs,en:soybeans				100g	100g	1551	kJ	371	kcal	19	g	9.8	g	46	g	6.1	g	4.4	g	1.8	g	1.3	g	0.52	g	1551	kJ							0	g	en:container																									en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	15	b	63		7602	-5	-10	0	0	-10	Producers, Producer - carrefour-espana, App - InFood, Apps
8410087012087		es					Croissants																	Dulcesol	dulcesol	Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants, en:Botanas, en:Galletas y pasteles, en:Pasteles, en:Snacks dulces	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:botanas,en:galletas-y-pasteles,en:pasteles,en:snacks-dulces			España	en:spain			0																										100g	100g			467	kcal	28	g	14	g	46	g	12	g			6.7	g	0.75	g	0.3	g	467	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	20	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8437003535857		es					Croissant de espelta																	biogredos	biogredos	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Ecológico, Ecológico UE, ES-ECO-016-CL	en:organic,en:eu-organic,en:es-eco-016-cl	España	en:spain			0																										100g	100g			417.4	kcal	18.79	g	4.35	g	51.65	g	0.8	g			10.43	g	1	g	0.4	g	417.4	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	13	b	79	1	7602	-5	-15	1	15		App - elcoco, Apps, App - yuka, App - El CoCo
8480017065551		es					La horneada del dia													6 unidades		Plástico	en:plastic	la hornada del dia	la-hornada-del-dia	Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants, en:Bolleria-industrial	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:bolleria-industrial			España	en:spain			0																									true	100g	100g			0	kcal																	0	kcal										en:plastic																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	73		7602	-5	-10	1	0		App - elcoco, Apps, App - yuka, App - El CoCo
8480017007148		en				Croissants Rellenos de crema de cacao y avellanas														360 gr		Plastic	en:plastic	Dia	dia	Snacks, Sweet snacks, Biscuits and cakes, Sweet pastries and pies, Cakes, Viennoiseries, Croissants, Filled croissants, Croissant filled with chocolate	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:filled-croissants,en:croissant-filled-with-chocolate			France, Spain	en:france,en:spain	Dia	dia	0														wheat flour, powder, fat-reduced cocoa nowder (2,3%) hazelnuts (,8%)* emulsifier (lecithin vegetable don ringl palm fat, nts sugar,							Gluten, Nuts	en:gluten,en:nuts				100g	100g			484	kcal	29	g	13	g	49	g	25.079999923706	g			5.5999999046326	g	0.62999999523163	g	0.251999998092652	g	484	kcal										en:plastic																								en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	e	23	b	73		7602	-5	-10	1	0		App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood
8410087128191		es					Croissant integral																	Dulcesol	dulcesol	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			377	kcal	21	g	9.9	g	38	g	1.9	g	6	g	8.5	g	0	g	0	g	377	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	c	8	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, app-elcoco
8423086018752		es					Petit croissant al cacao													150 g				Unide	unide	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Cruasanes rellenos, Cruasán relleno de chocolate	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:filled-croissants,en:croissant-filled-with-chocolate			España	en:spain			0																										100g	100g			491	kcal	29	g	18	g	50	g	21	g			6.2	g	0.63	g	0.252	g	491	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	22	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
3560070722914	20141	fr					6 croissants	6 croissants	6 croissants	6 croissants					Croissants de mantequilla listos para cocinar, ultracongelados.	"Croissants pur beurre prêts à cuire, surgelés."	Cornetti con puro burro pronti da cuocere, surgelati.	Croissants met pure boter klaar om te bakken, diepvries.		360 g				Carrefour	carrefour	Snacks, Snacks sucrés, en:Sweet pastries and pies, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants	Pur beurre	en:pure-butter	France, Italie, Espagne	en:france,en:italy,en:spain	Carrefour	carrefour	0						Fabricado en Francia por EMB 940410 para Interdis	Fabriqué en France par EMB 94041O pour Interdis	Prodotto in Francia da EMB 94041O per Interdis	Geproduceerd in Frankrijk door EMB 94041O voor Interdis	EMB 94041O	emb-94041o				"Harina de _trigo_, _mantequilla_ 24%, agua, azúcar, levadura, _gluten de trigo_, huevo, sal, agente de tratamiento de la harina: ácido ascórbico, xilanasa (contiene _trigo_). 
Puede contener trazas de soja y de frutos de cáscara."	"Farine de _blé_, _beurre_ 24%, eau, sucre, levure, _gluten de blé_, _œufs_, sel, agent de traitement de la farine : acide ascorbique, xylanase (contient _blé_).
Peut contenir des traces de soja et de fruits à coque."	"Farina di _frumento_, _burro_ 24%, acqua, zucchero, lievito, _glutine di frumento_, _uova_, sale, agente di trattamento della farina: acido ascorbico, xilanasi (contiene _frumento_).
Può contenere soia e frutta a guscio."	"_Tarwe_bloem, _boter_ 24%, water, suiker, gist, _tarwe_gluten, _eieren_, zout, meelverbeteraar: ascorbinezuur, xylanase (bevat _tarwe_). 
Kan sporen bevatten van soja en noten."			"Œufs, Gluten, Lait"	en:eggs,en:gluten,en:milk	"Fruits à coque, Soja"	en:nuts,en:soybeans		100g	100g	1482	kJ	355	kcal	21	g	13	g	34	g	5.1	g	2	g	7.8	g	0.71	g	0.284	g	1482	kJ															Conservar 24 horas en el frigorífico, 3 días en el congelador del frigorífico, varios meses en un congelador*** a -18 °C. Consumir preferentemente antes de la fecha indicada en la bolsa. Una vez preparado, consumir en 24 horas.	"À conserver 24 heures au réfrigérateur, 3 jours dans le compartiment à glace du réfrigérateur, plusieurs mois dans un congélateur*** à -18°C. À consommer de préférence avant la date indiquée sur le sachet. Après préparation, à consommer dans les 24 heures."	"Conservare 24 ore in frigorifero, 3 giorni nello scomparto del ghiaccio del frigorifero, diversi mesi in un congelatore*** a -18°C.
Da consumarsi preferibilmente entro la data indicata sulla confezione. Dopo la preparazione, consumare entro 24 ore."	Bewaart 24 uur in de koelkast, 3 dagen in het vriesvak van de koelkast, meerdere maanden in een diepvriezer*** op -18°C. Ten minste houdbaar tot de datum vermeld op de zak. Na bereiding, binnen 24 uur consumeren.	"ATENCIÓN, NO VOLVER A CONGELAR UNA VEZ DESCONGELADO."	"ATTENTION, NE PAS RECONGELER APRÈS DÉCONGÉLATION."	ATTENZIONE, NON RICONGELARE DOPO LO SCONGELAMENTO.	NA ONTDOOIING NIET OPNIEUW INVRIEZEN.	Sin descongelación previa. Precalentar su horno a 180ºC. Colocar los productos en una bandeja para horno y hornear a media altura durante 16-18 minutos a 175°C. Dejar enfriar unos minutos antes de probar.	"Sans décongélation préalable. Préchauffez votre four à 180°C. Disposez les produits sur une plaque et enfournez à mi-hauteur pendant 16 à 18 minutes à 175°C. Laissez refroidir quelques minutes avant de déguster."	Senza scongelare. Preriscaldate il forno a 180 °C. Disponete il prodotto in una teglia e infornate a mezza altezza per 16-18 minuti a 175 °C. Lasciate raffreddare per qualche minuto prima di gustarli.	"Zonder voorafgaand ontdooien. Verwarm de oven voor op 180°C. Leg de producten op een plaat en zet deze gedurende 16 à 18 minuten in het midden van de oven op 175°C. Laat enkele minuten afkoelen alvorens te proeven."			Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France		en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	16	b	68	1	7602	-5	-15	1	0		Producer - Carrefour, Producers, App - yuka, Apps
2902216002305		es					Croissant																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissant de chocolate	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:chocolate-croissant			España	en:spain	Carrefour	carrefour	0																										100g	100g			444	kcal	26	g	18	g	32	g	5.6	g	2.1	g	7.4	g	0.99	g	0.396	g	444	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	18	c	44	1	7730	-5	-15	1	0		App - yuka, Apps, App - El CoCo
8480017100818		es					Croissant																	Dia	dia	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8413080001454		es					Croissants																	gourmet	gourmet	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Hecho en España	en:made-in-spain	España	en:spain			0																										100g	100g			466	kcal	28	g	14	g	46	g	12	g			6.7	g	0.85	g	0.34	g	466	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	20	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, App - El CoCo
8438336525751		es					Croissant																			Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			356	kcal	14.7	g	5.96	g	51.2	g	2.72	g			4.77	g	1.06	g	0.424	g	356	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	13	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
232846120000100100001007		es					Croissant para rellenar																	Mercadona	mercadona	Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			487	kcal	15	g	15	g	48	g	7.1	g			8.5	g	0.96	g	0.384	g	487	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	21	b	68	1	7602	-5	-15	1	0		App - elcoco, Apps, App - yuka, App - El CoCo
8420638005550		es					Croissant																	la tahona de las acacias	la-tahona-de-las-acacias	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			321	kcal	19.7	g	9.4	g	33.8	g	7.3	g			5.6	g	0.8	g	0.32	g	321	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	17	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, App - El CoCo
2637095001551		es					Mini croissants mantequilla																	Eroski	eroski	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:butter-croissants	Punto Verde	en:green-dot	España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	61	1	7620	-5	-15	1	0		App - yuka, Apps
8410087124261		es					Croissants																	Auchan	auchan	Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants, en:Botanas, en:Pasteles, en:Snacks dulces	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:botanas,en:pasteles,en:snacks-dulces			España	en:spain	Auchan	auchan	0																										100g	100g			466	kcal	28	g	14	g	46	g	12	g			6.6	g	0.75	g	0.3	g	466	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	20	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, App - El CoCo
